model,business,predicted,gemini_score
hyperpar_exp3,real estate agency in Dubai,"Generate 3 domain names for this business. Business: real estate agency in Dubai
Domains: 1. domain names for real estate agency in Dubai
2. domain names with a modern touch for this business
3. domain names with a global reach for this business
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.1,
  ""validity"": 0.0,
  ""overall"": 0.06666666666666667
}
```"
hyperpar_exp3,organic skincare brand in Toronto,"Generate 3 domain names for this business. Business: organic skincare brand in Toronto
Domains: organic skincare brand in Toronto
- organic skincare brand in Toronto
- organic skincare brand in Toronto with a modern touch
- organic skincare brand in Toronto with a global perspective

Domains: organic skinc","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.8,
  ""overall"": 0.6
}
```"
hyperpar_exp3,vegan restaurant in Paris,"Generate 3 domain names for this business. Business: vegan restaurant in Paris
Domains:
- vegan restaurant in Paris
- vegan restaurant in London
- vegan restaurant in Dubai
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.1,
  ""overall"": 0.3666666666666667
}
```"
hyperpar_exp3,investment firm in Berlin,"Generate 3 domain names for this business. Business: investment firm in Berlin
Domains: 1. investment firm in Berlin domain
2. investment firm in Berlin for nonprofit
3. investment firm in Berlin for graduate program
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.7,
  ""overall"": 0.53
}
```"
hyperpar_exp3,vegan restaurant in Toronto,"Generate 3 domain names for this business. Business: vegan restaurant in Toronto
Domains: 1. vegan restaurant in Toronto domain
Domains: vegan restaurant in Toronto with a modern touch
Domains: vegan restaurant in Toronto with a cultural touch
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.9,
  ""validity"": 0.7,
  ""overall"": 0.63
}
```"
hyperpar_exp3,VR gaming center in San Francisco,"Generate 3 domain names for this business. Business: VR gaming center in San Francisco
Domains: 1. VR gaming center in San Francisco
Domains: 2. VR gaming center in Tokyo
Domains: 3. VR gaming center in Dubai
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.1,
  ""overall"": 0.33
}
```"
hyperpar_exp3,fast-food chain in Paris,"Generate 3 domain names for this business. Business: fast-food chain in Paris
Domains: 1. fast-food chain in Paris domain
2. fast-food chain in Paris with a modern touch
3. fast-food chain in Paris with a global outreach
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.4,
  ""overall"": 0.4666666666666667
}
```"
hyperpar_exp3,personal finance advisory in San Francisco,"Generate 3 domain names for this business. Business: personal finance advisory in San Francisco
Domains:
1. personal finance advisory in San Francisco
2. personal finance advisory in San Francisco for everyone
3. personal finance advisory in San Francisco for startups
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.7,
  ""overall"": 0.53
}
```"
hyperpar_exp3,home decor shop in Singapore,"Generate 3 domain names for this business. Business: home decor shop in Singapore
Domains:
1. home decor shop in Singapore
2. home decor shop in Singapore with a modern touch
3. home decor shop in Singapore with a cultural touch
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.1,
  ""overall"": 0.33
}
```"
hyperpar_exp3,luxury watch retailer in New York,"Generate 3 domain names for this business. Business: luxury watch retailer in New York
Domains: 1. luxury watch retailer in New York
Domains: 2. luxury watch retailer in New York for nonprofit
Domains: 3. luxury watch retailer in New York with a modern touch
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.0,
  ""overall"": 0.33
}
```"
hyperpar_exp3,car rental service in San Francisco,"Generate 3 domain names for this business. Business: car rental service in San Francisco
Domains: car rental service in San Francisco | car rental service with a modern touch | car rental service for everyone in San Francisco
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.6666666666666666
}
```"
hyperpar_exp3,music label in San Francisco,"Generate 3 domain names for this business. Business: music label in San Francisco
Domains: 1. music label in San Francisco
2. music label in San Francisco with a modern touch
3. music label with a global reach in San Francisco

Domains: 3 solutions for this business in San Francisco
1. music label in","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.6,
  ""validity"": 0.1,
  ""overall"": 0.26666666666666666
}
```"
hyperpar_exp3,podcast production company in Paris,"Generate 3 domain names for this business. Business: podcast production company in Paris
Domains: 1. domain for podcast production company in Paris
2. domain for podcast production company in Toronto
3. domain for podcast production company in London
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.6
}
```"
hyperpar_exp3,home cleaning service in Dubai,"Generate 3 domain names for this business. Business: home cleaning service in Dubai
Domains: home cleaning service in Dubai | Dubai home cleaning service | home cleaning service business
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.9,
  ""validity"": 0.9,
  ""overall"": 0.7
}
```"
hyperpar_exp3,ice cream parlor in London,"Generate 3 domain names for this business. Business: ice cream parlor in London
Domains: ice cream parlor in London solutions
Domains: ice cream parlor in London solutions in New York
Domains: ice cream parlor in London solutions for business
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.4,
  ""validity"": 0.8,
  ""overall"": 0.4666666666666667
}
```"
hyperpar_exp3,mental health counseling service in Paris,"Generate 3 domain names for this business. Business: mental health counseling service in Paris
Domains: 1. mental health counseling service in Paris
Domains: 2. mental health counseling service in Berlin
Domains: 3. mental health counseling service in Dubai
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.7,
  ""overall"": 0.57
}
```"
